id,class_name,file_path,resolution
7b4b58af2b8595afcd522d8772bd4243.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/7b4b58af2b8595afcd522d8772bd4243.png,459x612
512ab4e185d648875e77f8d745ef9f30.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/512ab4e185d648875e77f8d745ef9f30.png,421x230
63698360415fc6b5d4ed58ce7f799c22.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/63698360415fc6b5d4ed58ce7f799c22.png,800x450
2790a53203bb55d957f3d51eb8161592.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/2790a53203bb55d957f3d51eb8161592.png,730x548
1d46e63f537aba39d2dd68ffed9d064d.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/1d46e63f537aba39d2dd68ffed9d064d.png,612x408
f2224d5e1f50a3eecdcfbbe32b8a4e69.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/f2224d5e1f50a3eecdcfbbe32b8a4e69.png,685x676
b4eaba4d6e296b1e0e61d67aef20a526.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/b4eaba4d6e296b1e0e61d67aef20a526.png,612x382
7ca85a6659751bdcd6167ffe2e06b9d9.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/7ca85a6659751bdcd6167ffe2e06b9d9.png,444x1024
abe181bf8b09b8895542eb968f9a5ec8.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/abe181bf8b09b8895542eb968f9a5ec8.png,872x501
f1d1969052e1b0d4b573265f67f3cf83.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/f1d1969052e1b0d4b573265f67f3cf83.png,512x512
d4ae8124c96f3b686f3083fd95dacc98.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/d4ae8124c96f3b686f3083fd95dacc98.png,480x339
58ec0d1ce96d2c442f24f29e79c49810.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/58ec0d1ce96d2c442f24f29e79c49810.png,720x406
428af09ede9ca437e3a5b06ae12e4317.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/428af09ede9ca437e3a5b06ae12e4317.png,459x612
e87a256dce175295f397b7043274d6c0.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/e87a256dce175295f397b7043274d6c0.png,600x400
fe208427b5f228dadf41971bb910ae1c.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/fe208427b5f228dadf41971bb910ae1c.png,730x487
428af09ede9ca437e3a5b06ae12e4317.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/428af09ede9ca437e3a5b06ae12e4317.png,459x612
b8d0cfb596a2628c1a16c2d627789a6c.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/b8d0cfb596a2628c1a16c2d627789a6c.png,650x488
3b9a3ad8467f68699e099f8b191ebdd9.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/3b9a3ad8467f68699e099f8b191ebdd9.png,640x427
fe208427b5f228dadf41971bb910ae1c.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/fe208427b5f228dadf41971bb910ae1c.png,730x487
e6094ae136273d2aaa55b6effd432d91.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/e6094ae136273d2aaa55b6effd432d91.png,780x438
ee80e1a5b35d0a2608892b026175eacf.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/ee80e1a5b35d0a2608892b026175eacf.png,910x347
7b32cbafd28e3e389ca36a8762611cbe.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/7b32cbafd28e3e389ca36a8762611cbe.png,816x546
ff02c134ccddf7b773a2cd2f0d5a2fd3.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/ff02c134ccddf7b773a2cd2f0d5a2fd3.png,872x465
43d5b2f401dbb9b489f96aa0e8bf1eab.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/43d5b2f401dbb9b489f96aa0e8bf1eab.png,511x200
bde202a57c1d391b307311ac3193ec5b.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/bde202a57c1d391b307311ac3193ec5b.png,600x600
c27bdfbf925c08a8476e31350b2e1583.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/c27bdfbf925c08a8476e31350b2e1583.png,640x640
5cd8d5a3752ac2a08ac97da382be35ba.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/5cd8d5a3752ac2a08ac97da382be35ba.png,450x318
2b7586974fa73b1a812a589160a065bc.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/2b7586974fa73b1a812a589160a065bc.png,632x632
9bc96ce26f60428feecdd1c435f1f4b9.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/9bc96ce26f60428feecdd1c435f1f4b9.png,662x662
bbbbe1b2960bf12d3a1b69a66027d43b.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/bbbbe1b2960bf12d3a1b69a66027d43b.png,350x350
7e6e35221968bc7875c1721493e49a60.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/7e6e35221968bc7875c1721493e49a60.png,400x300
68f568b7b581c3bd2f1f12256cea41e0.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/68f568b7b581c3bd2f1f12256cea41e0.png,686x459
6bc7afb0af975e40f970b11f197e3cda.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/6bc7afb0af975e40f970b11f197e3cda.png,712x475
8109576227fc9d3f8e5b74db76b4da70.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/8109576227fc9d3f8e5b74db76b4da70.png,480x360
b188326289cdaae94c55455b4f6a8749.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/b188326289cdaae94c55455b4f6a8749.png,400x400
1ecde3a2e7df6cc1fab4eda7b1d3d23c.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/1ecde3a2e7df6cc1fab4eda7b1d3d23c.png,480x270
444a3a6285e564635d416869cc7725f7.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/444a3a6285e564635d416869cc7725f7.png,390x280
f370405fb3437042557ea33e143d26b7.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/f370405fb3437042557ea33e143d26b7.png,600x400
80b364c1913a6221b53c86a4d4bfd821.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/80b364c1913a6221b53c86a4d4bfd821.png,758x280
9e5f440bc0b6a4aa604149b650d1fc7b.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/9e5f440bc0b6a4aa604149b650d1fc7b.png,728x408
68c08d3a126729c2c5398551943ec1ef.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/68c08d3a126729c2c5398551943ec1ef.png,427x340
79b4b7a316c61727a2b1383303b9d0f8.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/79b4b7a316c61727a2b1383303b9d0f8.png,390x280
c6d6c2cecf64c96892d1425149664e14.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/c6d6c2cecf64c96892d1425149664e14.png,408x728
18f39bba4e22bf04b83df08f03a0d1f4.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/18f39bba4e22bf04b83df08f03a0d1f4.png,700x350
ec983bed8c30df892b575bd08a0eb35e.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/ec983bed8c30df892b575bd08a0eb35e.png,512x512
42f10104fc3d8585c07689f3eeb741cf.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/42f10104fc3d8585c07689f3eeb741cf.png,800x450
416915e5022b2a1f734b7be118fb61b4.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/416915e5022b2a1f734b7be118fb61b4.png,728x408
08e2bda812de2e7476ee37d801525615.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/08e2bda812de2e7476ee37d801525615.png,347x280
f2dc69e7924c09b91c16821bfeb353d2.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/f2dc69e7924c09b91c16821bfeb353d2.png,408x728
940abc308d3516bb6e0c9d9ef5b041c5.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/940abc308d3516bb6e0c9d9ef5b041c5.png,347x280
908e975f8c90fabd64a8661e36264b75.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/908e975f8c90fabd64a8661e36264b75.png,512x512
c1311677bc60afea7873c4abf93eff14.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/c1311677bc60afea7873c4abf93eff14.png,462x280
8e505712e22735de3980e5931e92b35a.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/8e505712e22735de3980e5931e92b35a.png,728x408
3ede2cc3153f1ed1c161e7109bd2592c.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/3ede2cc3153f1ed1c161e7109bd2592c.png,612x435
a7245b9446a7eec340a7ff041d3882e0.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/a7245b9446a7eec340a7ff041d3882e0.png,389x280
b474d6bd509ffb884501234bcbcfc3fd.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/b474d6bd509ffb884501234bcbcfc3fd.png,612x408
e0ec0d1a7064a6e2e8086d22defc123b.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/e0ec0d1a7064a6e2e8086d22defc123b.png,612x408
bde202a57c1d391b307311ac3193ec5b.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/bde202a57c1d391b307311ac3193ec5b.png,600x600
fa8dce89d907b66d7a8a924bdcdf3b16.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/fa8dce89d907b66d7a8a924bdcdf3b16.png,612x408
512ab4e185d648875e77f8d745ef9f30.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/512ab4e185d648875e77f8d745ef9f30.png,421x230
f471e77c451d2f14466a7e509cfceffb.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/f471e77c451d2f14466a7e509cfceffb.png,460x259
a60135076d3e9d6d2be9f07db3cdb0a0.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/a60135076d3e9d6d2be9f07db3cdb0a0.png,612x408
231cc61488e9fa58eca187f930599998.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/231cc61488e9fa58eca187f930599998.png,500x375
e3167e600f721ed1b33294ec3711d3a9.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/e3167e600f721ed1b33294ec3711d3a9.png,507x338
a0050cbcc896982ca118c605bb683c80.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/a0050cbcc896982ca118c605bb683c80.png,460x259
2fbca986657e4df41c6b54733be45873.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/2fbca986657e4df41c6b54733be45873.png,500x500
d0a54e8e5b68c00c149419cc81de55e7.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/d0a54e8e5b68c00c149419cc81de55e7.png,612x408
a0561d2e43a20f780534c46007ac91ff.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/a0561d2e43a20f780534c46007ac91ff.png,408x612
9f3be5f8475d315ed16e79d762971cfd.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/9f3be5f8475d315ed16e79d762971cfd.png,509x339
55f19bf8594b869285d07c66a9f33979.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/55f19bf8594b869285d07c66a9f33979.png,490x612
251ea7d8ab7e71d68dce6f3182f7b759.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/251ea7d8ab7e71d68dce6f3182f7b759.png,500x500
9284729703e588d9e96d0f9b77659fed.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/9284729703e588d9e96d0f9b77659fed.png,750x562
08f7feccc9bb62345976606bcbf69cca.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/08f7feccc9bb62345976606bcbf69cca.png,615x409
bc691a79062cc14909a10690b6d79a37.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/bc691a79062cc14909a10690b6d79a37.png,612x342
69cb431db87cc10fe88cbc6ac49fee69.png,alpukat_unripe_google,/home/fadhlan/Normal2/DeepLearningRepo/sub/paralells/steps/convertedtemp/69cb431db87cc10fe88cbc6ac49fee69.png,590x375
